CEP,latitude,longitude,UF
22452670,-22.9939022,-43.2358343,RJ
23894462,-22.7530802,-43.7159011,RJ
24943040,-22.907432,-42.919769,RJ
21535170,-22.8151648,-43.3383517,RJ
28613060,-22.2867912,-42.5324292,RJ
24943045,-22.907432,-42.919769,RJ
22452680,-22.9939022,-43.2358343,RJ
23894474,-22.7530802,-43.7159011,RJ
24943050,-22.907432,-42.919769,RJ
21535180,-22.8146462,-43.3387247,RJ
24943055,-22.907432,-42.919769,RJ
23894482,-22.7443174,-43.6905076,RJ
24943060,-22.9473722,-42.9124955,RJ
22452693,-22.9939022,-43.2358343,RJ
22452694,-22.9939022,-43.2358343,RJ
28613080,-22.2887261,-42.5340796,RJ
22452696,-22.9962134,-43.2396785,RJ
24943065,-22.907432,-42.919769,RJ
22452700,-22.9089157,-43.1772301,RJ
24943070,-22.907432,-42.919769,RJ
23894494,-22.7530802,-43.7159011,RJ
21535200,-22.8160345,-43.3367903,RJ
24943075,-22.907432,-42.919769,RJ
22452710,-22.9850014,-43.227474,RJ
24943085,-22.907432,-42.919769,RJ
23894510,-22.7469029,-43.6944027,RJ
24812014,-22.7519459,-42.8662398,RJ
24812022,-22.7498363,-42.8679554,RJ
23894518,-22.7414551,-43.688027,RJ
24943095,-22.9473722,-42.9124955,RJ
28613110,-22.2887261,-42.5340796,RJ
28350970,-21.2099624,-42.1175048,RJ
24943100,-22.907432,-42.919769,RJ
23894526,-22.7396011,-43.6901421,RJ
24812030,-22.7496784,-42.867942,RJ
21535230,-22.8138773,-43.3360383,RJ
24812034,-22.7499297,-42.8686038,RJ
23894530,-22.7420247,-43.6873333,RJ
22452740,-22.9939022,-43.2358343,RJ
24943110,-22.907432,-42.919769,RJ
24812038,-22.7529335,-42.8689257,RJ
21535240,-22.8148989,-43.3412375,RJ
24812042,-22.7523256,-42.8697311,RJ
28613130,-22.2892436,-42.5328201,RJ
24943115,-22.9473722,-42.9124955,RJ
24812046,-22.7496129,-42.8698785,RJ
22452750,-22.965911,-43.2320476,RJ
24943120,-22.907432,-42.919769,RJ
21535250,-22.8111358,-43.3393357,RJ
28613140,-22.3008005,-42.5325718,RJ
24943125,-22.9473722,-42.9124955,RJ
23894550,-22.7375868,-43.6879807,RJ
22452760,-22.9966169,-43.2366472,RJ
24943130,-22.907432,-42.919769,RJ
24812058,-22.7496129,-42.8698785,RJ
21535260,-22.8138622,-43.335154,RJ
23894554,-22.7378257,-43.6886401,RJ
24812062,-22.7496129,-42.8698785,RJ
28613150,-22.2887261,-42.5340796,RJ
25225768,-22.71583,-43.2618217,RJ
23894558,-22.7380755,-43.6892627,RJ
21535270,-22.8134855,-43.3349042,RJ
28613160,-22.2887261,-42.5340796,RJ
24943145,-22.907432,-42.919769,RJ
23894570,-22.7385109,-43.6905654,RJ
22452780,-22.9868503,-43.2426071,RJ
24812078,-22.7492575,-42.8697757,RJ
23894574,-22.7388219,-43.6911928,RJ
21535280,-22.8136982,-43.3410314,RJ
24943150,-22.907432,-42.919769,RJ
23894578,-22.7395535,-43.6914048,RJ
24943155,-22.907432,-42.919769,RJ
28613170,-22.2887261,-42.5340796,RJ
23894582,-22.7390877,-43.69184,RJ
21011000,-22.8146971,-43.2787978,RJ
23894586,-22.7530802,-43.7159011,RJ
28613180,-22.2887261,-42.5340796,RJ
24943170,-22.907432,-42.919769,RJ
21011010,-22.8196739,-43.2760367,RJ
24812100,-22.7467929,-42.8694148,RJ
28613190,-22.2887261,-42.5340796,RJ
24943175,-22.907432,-42.919769,RJ
24812104,-22.7464379,-42.8700551,RJ
23894602,-22.7530802,-43.7159011,RJ
24943180,-22.9473722,-42.9124955,RJ
21011020,-22.8184658,-43.2769837,RJ
23894606,-22.7398865,-43.6944855,RJ
21535310,-22.8130698,-43.3416734,RJ
24943185,-22.9152722,-42.9299671,RJ
21011030,-22.8248716,-43.2865484,RJ
24943190,-22.9144569,-42.9299117,RJ
24812120,-22.7496129,-42.8698785,RJ
21535320,-22.8132455,-43.3431256,RJ
23894618,-22.7530802,-43.7159011,RJ
24943195,-22.9141435,-42.9306705,RJ
24812124,-22.7475543,-42.8716174,RJ
24812122,-22.7522958,-42.8396984,RJ
25903122,-22.6566022,-43.0398345,RJ
23894622,-22.7397056,-43.6963123,RJ
21011040,-22.8175167,-43.2780141,RJ
21011042,-22.816577,-43.2770117,RJ
21535330,-22.813158,-43.3442655,RJ
28613220,-22.2926908,-42.5311974,RJ
21011044,-22.818302,-43.2788782,RJ
23894626,-22.7376877,-43.6950662,RJ
21011050,-22.816212,-43.2784233,RJ
24943210,-22.9473722,-42.9124955,RJ
21535340,-22.8125395,-43.3416715,RJ
28613230,-22.292005,-42.5320511,RJ
26385010,-22.7038378,-43.5649681,RJ
23894642,-22.7324899,-43.6910683,RJ
24943220,-22.9473722,-42.9124955,RJ
21535350,-22.8338102,-43.3818602,RJ
24812150,-22.7451655,-42.8746834,RJ
28613240,-22.2933187,-42.5296695,RJ
24943225,-22.9473722,-42.9124955,RJ
23894650,-22.7330366,-43.6925073,RJ
21011065,-22.8341709,-43.2853431,RJ
26385020,-22.700977,-43.5663719,RJ
23894646,-22.7530802,-43.7159011,RJ
26385024,-22.6972125,-43.5705501,RJ
21535361,-22.8414714,-43.3127563,RJ
28613250,-22.2915057,-42.5309894,RJ
21535363,-22.8125116,-43.3453272,RJ
23894660,-22.7329545,-43.6917832,RJ
21535362,-22.8115131,-43.3420529,RJ
26385030,-22.7065162,-43.567915,RJ
23894658,-22.7530802,-43.7159011,RJ
24812164,-22.7473575,-42.8743649,RJ
24812160,-22.7476878,-42.8979307,RJ
21535370,-22.8118627,-43.3436692,RJ
23894666,-22.7372939,-43.6966692,RJ
22715020,-22.9265148,-43.3845613,RJ
24943245,-22.9473722,-42.9124955,RJ
23894670,-22.7530802,-43.7159011,RJ
21011080,-22.818302,-43.2788782,RJ
24812176,-22.749148,-42.8755389,RJ
24812168,-22.7474275,-42.8751972,RJ
24943250,-22.9473722,-42.9124955,RJ
23894674,-22.7530802,-43.7159011,RJ
24812180,-22.749148,-42.8755389,RJ
21011090,-22.8201153,-43.2803847,RJ
28613270,-22.2939162,-42.5326406,RJ
23894678,-22.7336357,-43.6955324,RJ
24943255,-22.9473722,-42.9124955,RJ
26385050,-22.7104802,-43.5570166,RJ
24943260,-22.9473722,-42.9124955,RJ
21535391,-22.8202932,-43.3470682,RJ
28613280,-22.2887261,-42.5340796,RJ
21535393,-22.8112324,-43.3625273,RJ
21535394,-22.8394729,-43.3658602,RJ
21535395,-22.8204097,-43.3472874,RJ
26385060,-22.7106685,-43.5522256,RJ
22715040,-22.9252349,-43.3842019,RJ
21011110,-22.8236576,-43.2850418,RJ
21535396,-22.8112324,-43.3625273,RJ
24812198,-22.749148,-42.8755389,RJ
24943265,-22.9473722,-42.9124955,RJ
28613290,-22.2949199,-42.5299888,RJ
24812202,-22.749148,-42.8755389,RJ
23894700,-22.7515443,-43.7118001,RJ
23894698,-22.7530802,-43.7159011,RJ
24812206,-22.749148,-42.8755389,RJ
23894702,-22.7530802,-43.7159011,RJ
21011120,-22.8251261,-43.2822285,RJ
24812210,-22.749148,-42.8755389,RJ
23894706,-22.7530802,-43.7159011,RJ
22715060,-22.9281036,-43.383849,RJ
24812214,-22.7472478,-42.8781549,RJ
23894710,-22.7530802,-43.7159011,RJ
26385080,-22.7088552,-43.5559827,RJ
23894714,-22.734539,-43.699217,RJ
21011130,-22.8245192,-43.2812149,RJ
23894716,-22.7530802,-43.7159011,RJ
24812218,-22.7486166,-42.8788609,RJ
22715070,-22.9254553,-43.3853189,RJ
24812222,-22.749204,-42.8759888,RJ
23894718,-22.7530802,-43.7159011,RJ
21535420,-22.8155907,-43.3405209,RJ
24812226,-22.749204,-42.8759888,RJ
21011140,-22.8260174,-43.2852147,RJ
23894726,-22.7530802,-43.7159011,RJ
21535430,-22.9237378,-43.6009634,RJ
24812230,-22.756068,-42.8765991,RJ
28613320,-22.2887261,-42.5340796,RJ
24812234,-22.749148,-42.8755389,RJ
28613323,-22.2887261,-42.5340796,RJ
23894730,-22.7530802,-43.7159011,RJ
28613325,-22.2887261,-42.5340796,RJ
24812238,-22.7521189,-42.8734166,RJ
28613327,-22.2887261,-42.5340796,RJ
26385100,-22.7097846,-43.5573758,RJ
26385105,-22.7105827,-43.5580038,RJ
24812242,-22.7528564,-42.8734513,RJ
22715090,-22.925799,-43.3842227,RJ
21011150,-22.8282769,-43.2857871,RJ
28613326,-22.2887261,-42.5340796,RJ
24812246,-22.7014326,-42.9001269,RJ
26385110,-22.7106685,-43.5522256,RJ
21011160,-22.8261336,-43.2838832,RJ
21535450,-22.8212433,-43.3482466,RJ
21535451,-22.8112324,-43.3625273,RJ
28613340,-22.2887261,-42.5340796,RJ
21535452,-22.8421167,-43.3073716,RJ
24812254,-22.749148,-42.8755389,RJ
22715100,-22.9257337,-43.3836096,RJ
26385120,-22.7083086,-43.5602372,RJ
21011170,-22.826057,-43.2828716,RJ
28613350,-22.2887261,-42.5340796,RJ
23894758,-22.7530802,-43.7159011,RJ
26385130,-22.7080428,-43.5594606,RJ
21011180,-22.8226101,-43.2888226,RJ
24812268,-22.7506445,-42.8735584,RJ
28613360,-22.2963025,-42.53265,RJ
24812272,-22.7505682,-42.8726675,RJ
22715120,-22.9245488,-43.3842906,RJ
23894770,-22.7530802,-43.7159011,RJ
26385140,-22.7106685,-43.5522256,RJ
21011190,-22.8257841,-43.2821263,RJ
26123000,-22.7413287,-43.4123855,RJ
28613370,-22.295127,-42.5327627,RJ
22715130,-22.9252934,-43.3827774,RJ
22715132,-22.9232138,-43.3724003,RJ
22715133,-22.9252934,-43.3827774,RJ
22715131,-22.925799,-43.3842227,RJ
24812284,-22.7485001,-42.8623456,RJ
24812288,-22.7551996,-42.8834414,RJ
21011200,-22.8233153,-43.2882622,RJ
21535490,-22.8081498,-43.3328607,RJ
24812292,-22.7533,-42.8720776,RJ
28613380,-22.2875694,-42.5275431,RJ
26385160,-22.7068799,-43.5576117,RJ
24812296,-22.7539503,-42.8717289,RJ
23894794,-22.7530802,-43.7159011,RJ
21011210,-22.822757,-43.2886808,RJ
21535501,-22.8072011,-43.3410653,RJ
23894802,-22.7530802,-43.7159011,RJ
26123030,-22.7450971,-43.4136204,RJ
24812312,-22.7561721,-42.8709739,RJ
24812316,-22.7569501,-42.8698288,RJ
21011230,-22.8242916,-43.2883001,RJ
24812320,-22.7415719,-42.880845,RJ
26123040,-22.7442713,-43.4087982,RJ
24812324,-22.7543579,-42.877108,RJ
26385190,-22.7028628,-43.5575512,RJ
23894822,-22.7370205,-43.7020699,RJ
24812328,-22.7544139,-42.8776313,RJ
21535530,-22.8112324,-43.3625273,RJ
28613420,-22.2960464,-42.5307669,RJ
24025900,-22.8918661,-43.1199109,RJ
26385200,-22.7025122,-43.5568715,RJ
24812336,-22.749148,-42.8755389,RJ
23894834,-22.740176,-43.6995228,RJ
21011250,-22.9068467,-43.1728965,RJ
21535540,-22.8036274,-43.3418352,RJ
24812340,-22.7630389,-42.8728089,RJ
22715190,-22.9241968,-43.3785369,RJ
28613430,-22.2943912,-42.5299648,RJ
24812344,-22.749148,-42.8755389,RJ
26123063,-22.7389006,-43.4253485,RJ
26123060,-22.7455862,-43.4096097,RJ
26385210,-22.7106685,-43.5522256,RJ
24812348,-22.749148,-42.8755389,RJ
21011260,-22.8246129,-43.2876315,RJ
26123070,-22.7452225,-43.4084439,RJ
22715200,-22.9270407,-43.3836788,RJ
28613440,-22.2887261,-42.5340796,RJ
24812356,-22.7518211,-42.8790476,RJ
26385220,-22.7003494,-43.5497414,RJ
23894854,-22.7416449,-43.7014553,RJ
21011270,-22.9068467,-43.1728965,RJ
24812360,-22.7520312,-42.8780673,RJ
28613450,-22.2887261,-42.5340796,RJ
22715210,-22.9270407,-43.3836788,RJ
26385230,-22.7028845,-43.5523805,RJ
26123088,-22.7389006,-43.4253485,RJ
24812368,-22.7551446,-42.8777952,RJ
21011280,-22.8290805,-43.2882152,RJ
24812372,-22.7567554,-42.8779354,RJ
28613460,-22.2887261,-42.5340796,RJ
21535575,-22.8112324,-43.3625273,RJ
26385240,-22.7025123,-43.5521445,RJ
21011290,-22.833354,-43.2862951,RJ
21535580,-22.8039559,-43.3313908,RJ
24812380,-22.7564794,-42.8788828,RJ
26123100,-22.7389006,-43.4253485,RJ
23894878,-22.7530802,-43.7159011,RJ
24812384,-22.7572364,-42.8849376,RJ
24812388,-22.7343755,-42.8722357,RJ
21011300,-22.830792,-43.2903113,RJ
23894886,-22.7530802,-43.7159011,RJ
21535590,-22.8042549,-43.3327616,RJ
24812392,-22.7543522,-42.8844941,RJ
28613480,-22.2972905,-42.5304164,RJ
23894890,-22.735157,-43.7111274,RJ
26385260,-22.7106685,-43.5522256,RJ
21011310,-22.8291552,-43.2897632,RJ
24812400,-22.7543522,-42.8844941,RJ
26123120,-22.7389006,-43.4253485,RJ
24812404,-22.7821288,-42.8951533,RJ
26385270,-22.7032092,-43.5513728,RJ
21011320,-22.8300518,-43.2892838,RJ
24812408,-22.7576392,-42.8827078,RJ
26123130,-22.7389006,-43.4253485,RJ
21535610,-22.8040553,-43.3330272,RJ
22715260,-22.92028,-43.3784412,RJ
28613500,-22.3005081,-42.5281136,RJ
24812412,-22.7565013,-42.8831723,RJ
26385280,-22.7035572,-43.5508474,RJ
24812416,-22.7569977,-42.8821462,RJ
21011330,-22.8263957,-43.2872786,RJ
21535620,-22.8044058,-43.3334932,RJ
24812420,-22.7319342,-42.8699727,RJ
26123140,-22.7402365,-43.4114312,RJ
22715270,-22.9201144,-43.3789301,RJ
24812424,-22.7543522,-42.8844941,RJ
28613510,-22.2887261,-42.5340796,RJ
26385290,-22.7106685,-43.5522256,RJ
21011340,-22.8287122,-43.2889712,RJ
26123150,-22.7391713,-43.4129779,RJ
21535630,-22.8036274,-43.3418352,RJ
28613520,-22.2955614,-42.5331545,RJ
24812432,-22.7349146,-42.8701823,RJ
26123155,-22.7391713,-43.4129779,RJ
26385300,-22.7106685,-43.5522256,RJ
24812436,-22.7612232,-42.9044471,RJ
21011350,-22.826689,-43.2868707,RJ
26123160,-22.7449085,-43.4108914,RJ
24812440,-22.7604604,-42.8843032,RJ
28613530,-22.2887261,-42.5340796,RJ
24812444,-22.7546437,-42.8821405,RJ
26385310,-22.6952879,-43.5612954,RJ
24812448,-22.7539981,-42.8813341,RJ
26123170,-22.7389036,-43.4118932,RJ
28613540,-22.2887261,-42.5340796,RJ
24812452,-22.7536378,-42.8798076,RJ
24812456,-22.75334,-42.8822024,RJ
26123180,-22.7278913,-43.4089065,RJ
24812460,-22.7543522,-42.8844941,RJ
22715310,-22.9196116,-43.3799609,RJ
28613550,-22.2958186,-42.5280904,RJ
26385330,-22.6952879,-43.5612954,RJ
24812468,-22.7518556,-42.8815946,RJ
26123190,-22.7398983,-43.4108797,RJ
22715320,-22.9211639,-43.3788858,RJ
24812472,-22.75334,-42.8822024,RJ
28613560,-22.2914756,-42.5320998,RJ
24812476,-22.7522229,-42.8829605,RJ
26385340,-22.7050886,-43.5537498,RJ
21011390,-22.8316952,-43.2865845,RJ
24812480,-22.7539792,-42.8841933,RJ
26123200,-22.7376346,-43.4132394,RJ
24812484,-22.7543522,-42.8844941,RJ
26385350,-22.7049318,-43.5539462,RJ
24812488,-22.7543522,-42.8844941,RJ
28613580,-22.2858093,-42.5308401,RJ
22715340,-22.9199,-43.3807407,RJ
28613583,-22.285159,-42.5293075,RJ
25730000,-22.5112498,-43.1779306,RJ
21011410,-22.8309919,-43.2871703,RJ
24943570,-22.9473722,-42.9124955,RJ
26123220,-22.7379522,-43.4110206,RJ
25730004,-22.5112498,-43.1779306,RJ
25730006,-22.5112498,-43.1779306,RJ
28613590,-22.2875431,-42.5299028,RJ
25730008,-22.5112498,-43.1779306,RJ
25730009,-22.5112498,-43.1779306,RJ
25730002,-22.5112498,-43.1779306,RJ
25730011,-22.4298653,-43.1122506,RJ
21011420,-22.832748,-43.2857138,RJ
25730013,-22.4512088,-43.1435929,RJ
24812508,-22.7519186,-42.8844313,RJ
25730010,-22.454272,-43.1079898,RJ
22715360,-22.9217691,-43.3799387,RJ
25730016,-22.5112498,-43.1779306,RJ
22060002,-22.9739988,-43.1889708,RJ
25730019,-22.5112498,-43.1779306,RJ
25730020,-22.4382152,-43.1341379,RJ
25730012,-22.5112498,-43.1779306,RJ
24812512,-22.7513858,-42.8844718,RJ
26123230,-22.7369056,-43.4119215,RJ
26123240,-22.7378356,-43.4116925,RJ
25730021,-22.5112498,-43.1779306,RJ
28613610,-22.2884471,-42.5257554,RJ
22715370,-22.9214683,-43.3796618,RJ
23895015,-22.7489247,-43.7005604,RJ
24812516,-22.7481451,-42.8671484,RJ
26385390,-22.7062738,-43.5572066,RJ
25730025,-22.5112498,-43.1779306,RJ
24943600,-22.9473722,-42.9124955,RJ
25730033,-22.5112498,-43.1779306,RJ
26123250,-22.7387942,-43.4139577,RJ
25730035,-22.5112498,-43.1779306,RJ
22715380,-22.9203592,-43.3811639,RJ
22060020,-22.9759689,-43.1912909,RJ
26385394,-22.7106685,-43.5522256,RJ
26385400,-22.7056646,-43.5557605,RJ
25730040,-22.4364661,-43.1313014,RJ
24943610,-22.9473722,-42.9124955,RJ
21011450,-22.832748,-43.2857138,RJ
25730042,-22.4766679,-43.1708645,RJ
25730045,-22.5112498,-43.1779306,RJ
28613630,-22.2894566,-42.5296606,RJ
22060030,-22.978146,-43.189716,RJ
25730050,-22.4457453,-43.1275565,RJ
25730055,-22.5112498,-43.1779306,RJ
22060040,-22.9799379,-43.1903913,RJ
22715400,-22.9222707,-43.3792306,RJ
25730060,-22.5112498,-43.1779306,RJ
26385420,-22.7081278,-43.5568769,RJ
24943630,-22.9473722,-42.9124955,RJ
26123280,-22.7371026,-43.4156441,RJ
28613650,-22.2933187,-42.5296695,RJ
22715410,-22.9218727,-43.380886,RJ
25730070,-22.4428914,-43.1041947,RJ
26385430,-22.7085203,-43.5581146,RJ
21011480,-22.8341656,-43.2834262,RJ
25730072,-22.5112498,-43.1779306,RJ
25730074,-22.5112498,-43.1779306,RJ
25730075,-22.5112498,-43.1779306,RJ
28613660,-22.2933187,-42.5296695,RJ
25730076,-22.5112498,-43.1779306,RJ
26123290,-22.7360113,-43.4155333,RJ
22715420,-22.9218939,-43.3809825,RJ
25730080,-22.5112498,-43.1779306,RJ
26385440,-22.7091602,-43.5577257,RJ
23895075,-22.7601892,-43.7079793,RJ
26123300,-22.7352854,-43.4144578,RJ
28613670,-22.2933187,-42.5296695,RJ
22715430,-22.9230494,-43.3739788,RJ
23895080,-22.7592559,-43.7082591,RJ
24943660,-22.9473722,-42.9124955,RJ
21011500,-22.8301695,-43.2813984,RJ
26123310,-22.7436314,-43.4125828,RJ
26385452,-22.7105241,-43.5895604,RJ
28613680,-22.2902043,-42.5294009,RJ
25730093,-22.4237292,-43.1214108,RJ
25730092,-22.4237292,-43.1214108,RJ
22715440,-22.9219285,-43.3862178,RJ
26385460,-22.7108828,-43.5330699,RJ
25730095,-22.4237292,-43.1214108,RJ
24943670,-22.9473722,-42.9124955,RJ
26123320,-22.739052,-43.415329,RJ
28613690,-22.2902441,-42.5290377,RJ
22715450,-22.9219285,-43.3862178,RJ
23895100,-22.7564976,-43.7091566,RJ
25730110,-22.5112498,-43.1779306,RJ
24943680,-22.9103708,-42.9319861,RJ
23895105,-22.7420317,-43.6873251,RJ
26123330,-22.7389006,-43.4253485,RJ
26385475,-22.7106685,-43.5522256,RJ
28613700,-22.2888489,-42.5291805,RJ
22715460,-22.921964,-43.386903,RJ
23895110,-22.7467595,-43.7190392,RJ
21011520,-22.830848,-43.2820143,RJ
25730120,-22.4237292,-43.1214108,RJ
24943690,-22.9473722,-42.9124955,RJ
26123340,-22.7378479,-43.4156265,RJ
22715470,-22.9217914,-43.3877934,RJ
21011540,-22.8315127,-43.2825226,RJ
25730135,-22.4237292,-43.1214108,RJ
23895130,-22.7467595,-43.7190392,RJ
26385500,-22.7118012,-43.5176516,RJ
21011550,-22.8316125,-43.2849598,RJ
24943710,-22.9473722,-42.9124955,RJ
25730143,-22.4237292,-43.1214108,RJ
25730145,-22.4271218,-43.1308726,RJ
22715490,-22.9226387,-43.3887041,RJ
28613730,-22.2933187,-42.5296695,RJ
26123360,-22.7405819,-43.4151202,RJ
28613735,-22.2909922,-42.5277481,RJ
26123370,-22.7370582,-43.4169345,RJ
28613740,-22.2477382,-42.5236856,RJ
23895150,-22.7467595,-43.7190392,RJ
25730160,-22.4237292,-43.1214108,RJ
21011570,-22.8324529,-43.2832995,RJ
22715510,-22.9221291,-43.3881367,RJ
28613750,-22.2933187,-42.5296695,RJ
25730170,-22.4241528,-43.1293755,RJ
23895163,-22.7469171,-43.7014734,RJ
21011580,-22.8289022,-43.2789708,RJ
24943740,-22.9473722,-42.9124955,RJ
26123390,-22.7477307,-43.4065788,RJ
23895165,-22.7465774,-43.701737,RJ
22715520,-22.903,-43.3640306927,RJ
23895170,-22.7486118,-43.7052085,RJ
25730180,-22.4237292,-43.1214108,RJ
24943750,-22.9473722,-42.9124955,RJ
22715530,-22.9236539,-43.3877748,RJ
28613770,-22.2917912,-42.5269796,RJ
25730190,-22.4184099,-43.127011,RJ
24943760,-22.9473722,-42.9124955,RJ
21240002,-22.8112324,-43.3625273,RJ
26123410,-22.7387153,-43.4008952,RJ
22715540,-22.9238253,-43.3865607,RJ
28613780,-22.2916897,-42.5299838,RJ
25730200,-22.4237292,-43.1214108,RJ
25730201,-22.4556404,-43.2162276,RJ
24943770,-22.9473722,-42.9124955,RJ
23895195,-22.7467738,-43.7039434,RJ
26123420,-22.7127377,-43.4189201,RJ
21011610,-22.8274578,-43.278164,RJ
21535900,-22.8082317,-43.3384991,RJ
28613790,-22.2917449,-42.5302841,RJ
25730203,-22.4252453,-43.1329281,RJ
23895200,-22.7465064,-43.7035194,RJ
25730210,-22.421286,-43.1278955,RJ
24943780,-22.9473722,-42.9124955,RJ
23895205,-22.7505747,-43.7120376,RJ
26123430,-22.7253035,-43.4174083,RJ
21011620,-22.8294611,-43.2808726,RJ
22715560,-22.9230494,-43.3739788,RJ
28613800,-22.2933187,-42.5296695,RJ
23895210,-22.7467595,-43.7190392,RJ
25730220,-22.4211909,-43.1313516,RJ
24943790,-22.9473722,-42.9124955,RJ
21011630,-22.8294168,-43.2796265,RJ
25730225,-22.4170906,-43.1358448,RJ
28613810,-22.2917743,-42.5296254,RJ
25730230,-22.4226258,-43.1270901,RJ
21011640,-22.8286502,-43.2793294,RJ
23895225,-22.7473175,-43.6992046,RJ
24943800,-22.9473722,-42.9124955,RJ
22715580,-22.9209165,-43.3833158,RJ
21011650,-22.8272426,-43.2827103,RJ
24943810,-22.9473722,-42.9124955,RJ
25730245,-22.4237292,-43.1214108,RJ
23895240,-22.745895,-43.7070404,RJ
25730250,-22.4237292,-43.1214108,RJ
24943820,-22.9473722,-42.9124955,RJ
21011660,-22.831763,-43.2875161,RJ
22715600,-22.9226387,-43.3887041,RJ
25730260,-22.4225902,-43.1302963,RJ
24943830,-22.9473722,-42.9124955,RJ
23895255,-22.7445218,-43.7057479,RJ
25730270,-22.4217939,-43.1313687,RJ
21011680,-22.8215848,-43.2727545,RJ
21535970,-22.8092675,-43.3484221,RJ
23895270,-22.7530802,-43.7159011,RJ
21011700,-22.8289824,-43.2872321,RJ
24943860,-22.9473722,-42.9124955,RJ
21535991,-22.9068467,-43.1728965,RJ
21011710,-22.6731327,-43.6196992,RJ
23895295,-22.7487451,-43.7144898,RJ
21011715,-22.8208856,-43.2713988,RJ
21011716,-22.8197387,-43.2714708,RJ
21011717,-22.8196225,-43.2711933,RJ
25730310,-22.4154393,-43.1338101,RJ
21011719,-22.8195758,-43.2699935,RJ
23895305,-22.7467595,-43.7190392,RJ
21011721,-22.8209092,-43.2709898,RJ
21011723,-22.8341709,-43.2853431,RJ
21011722,-22.8198895,-43.2698602,RJ
23895310,-22.7467595,-43.7190392,RJ
21011726,-22.8202988,-43.2723934,RJ
21011728,-22.8198051,-43.2726228,RJ
21011729,-22.8341709,-43.2853431,RJ
25730320,-22.4142809,-43.1273661,RJ
21011734,-22.8029299,-43.30465,RJ
21011735,-22.7806966,-43.332465,RJ
21011736,-22.8029153,-43.3164728,RJ
21011737,-22.8034825,-43.3048233,RJ
21011738,-22.8036785,-43.304552,RJ
21011740,-22.8041892,-43.3044042,RJ
21011741,-22.8051557,-43.3193467,RJ
21011745,-22.7729671,-43.3027677,RJ
23895330,-22.7536749,-43.7135127,RJ
21011747,-22.7729671,-43.3027677,RJ
25730340,-22.4178067,-43.1246454,RJ
21011746,-22.8333111,-43.319732,RJ
21011750,-22.8051557,-43.3193467,RJ
21011751,-22.8094553,-43.3089519,RJ
21011748,-22.8094553,-43.3089519,RJ
21011755,-22.8024245,-43.3043706,RJ
23895340,-22.7467595,-43.7190392,RJ
21011756,-22.8054224,-43.3044333,RJ
25730350,-22.4237292,-43.1214108,RJ
21031620,-22.8521103,-43.2579234,RJ
21011760,-22.8057564,-43.3046593,RJ
26910000,-22.4828894,-43.5067415,RJ
21011763,-22.8055746,-43.3029212,RJ
23895350,-22.755443,-43.7165293,RJ
25730360,-22.4162852,-43.125436,RJ
25730361,-22.4237292,-43.1214108,RJ
21011770,-22.8071358,-43.3033385,RJ
21011771,-22.8054672,-43.3017034,RJ
21011772,-22.8068051,-43.3025342,RJ
25730362,-22.4237292,-43.1214108,RJ
21011774,-22.8075843,-43.3036534,RJ
21011775,-22.8075464,-43.3031318,RJ
23895355,-22.7523719,-43.7186789,RJ
25730370,-22.4237292,-43.1214108,RJ
25075010,-22.7873631,-43.3055222,RJ
21011781,-22.8071152,-43.3018285,RJ
25075015,-22.7932862,-43.2998174,RJ
21011783,-22.8084267,-43.3024394,RJ
21011784,-22.8078657,-43.3024165,RJ
21011786,-22.8089005,-43.3016315,RJ
23895370,-22.7560779,-43.7235939,RJ
25075020,-22.785228,-43.305546,RJ
25730380,-22.4173038,-43.1208025,RJ
25075016,-22.7942225,-43.3016946,RJ
21735020,-22.8680993,-43.4159811,RJ
25075025,-22.7934439,-43.30119,RJ
25730390,-22.4316082,-43.1122264,RJ
21011801,-22.8182981,-43.2719907,RJ
21011803,-22.8185583,-43.2719445,RJ
21011808,-22.8183174,-43.2731486,RJ
21011809,-22.818628,-43.2732018,RJ
21011810,-22.8191462,-43.2719093,RJ
21011811,-22.8190311,-43.2725478,RJ
21011812,-22.8191201,-43.2727544,RJ
25075041,-22.7942225,-43.3016946,RJ
21011814,-22.8192215,-43.2720348,RJ
21011815,-22.8193197,-43.2703499,RJ
21011816,-22.8188565,-43.2704744,RJ
