CEP,latitude,longitude
21511460,-22.8371937,-43.3571573
21380390,-22.8813052,-43.3227079
20725030,-22.9046686,-43.2804131
20725040,-22.9036825,-43.2811438
21380400,-22.8821324236,-43.3165203823
21511475,-22.8360574,-43.3580095
25050420,-22.7623317,-43.2970635
26230070,ERRO,ERRO
21511480,-22.836611,-43.3585069
21380410,-22.848417,-43.3066757
26099005,-22.5851523,-43.5609466
25050430,-22.7541209,-43.3006137
24919360,-22.9339527,-42.8245961
26099010,-22.5851523,-43.5609466
21380420,-22.876774,-43.3217207
20725060,-22.9059721,-43.2833817
25050440,-22.7612844,-43.294921
24919370,-22.9339527,-42.8245961
21511500,-22.8387534,-43.359499
21380430,-22.8876147,-43.3214264
20725070,-22.9047843,-43.2838729
24919375,-22.9339527,-42.8245961
26099025,-22.5851523,-43.5609466
26230100,ERRO,ERRO
21511510,-22.8367203,-43.3595471
26099030,-22.597462,-43.563185
21380440,-22.8831223,-43.3127466
25050460,-22.7567049,-43.2948125
26230110,ERRO,ERRO
21511520,-22.8372048,-43.359232
20725090,-22.9124478,-43.2836205
24919395,-22.9339527,-42.8245961
26099045,-22.5851523,-43.5609466
25050470,-22.7556321,-43.293553
26230120,ERRO,ERRO
20725100,-22.9137843,-43.284758
25050480,-22.7536833,-43.2938334
24919410,-22.9339527,-42.8245961
21511540,-22.854762,-43.3516765
24919415,-22.9339527,-42.8245961
25050490,-22.7516794,-43.2929296
24919420,-22.9339527,-42.8245961
24465560,-22.8190269,-43.0629622
21511550,-22.8384684,-43.3584429
21511551,-22.8055821,-43.37974
21511552,-22.8453344,-43.3558285
24919425,-22.9339527,-42.8245961
21511554,-22.8453344,-43.3558285
21380480,-22.8827522,-43.3280478
20725120,-22.9161897,-43.2855663
25050501,-22.7523096,-43.2739077
24919430,-22.9339527,-42.8245961
26230150,-22.7561319,-43.4607419
21511560,-22.8452558,-43.3587046
26099075,-22.5851523,-43.5609466
20725130,-22.9173056,-43.286192
26099080,-22.5851523,-43.5609466
21511556,-22.8453344,-43.3558285
26099085,-22.5851523,-43.5609466
25050510,-22.7523096,-43.2739077
26230160,-22.7561319,-43.4607419
20271260,-22.9127348,-43.2261417
21511570,-22.854762,-43.3516765
21380500,-22.8827522,-43.3280478
20725140,-22.9169893,-43.2848434
26099095,-22.5851523,-43.5609466
26099100,-22.5851523,-43.5609466
21511580,-22.8765103,-43.335195
20725150,-22.9128703,-43.2845545
24919455,-22.9339527,-42.8245961
25050530,-22.7528907,-43.2929917
21511590,-22.8529719,-43.3446881
20725160,-22.9128703,-43.2845545
21380520,-22.8426941,-43.3368708
26099115,-22.5851523,-43.5609466
25050540,-22.7548786,-43.2919364
26230190,ERRO,ERRO
21511600,-22.8164803,-43.3621089
26099120,-22.5851523,-43.5609466
24919475,-22.9339527,-42.8245961
25050550,-22.7564148,-43.2925334
24919480,-22.9339527,-42.8245961
20725180,-22.918261,-43.2858287
24919485,-22.9339527,-42.8245961
25050560,-22.7586624,-43.2967156
24919490,-22.9339527,-42.8245961
25050565,-22.7450612,-43.3215766
20725190,-22.9128703,-43.2845545
25050570,-22.7577545,-43.2968289
24919500,-22.9339527,-42.8245961
26099150,-22.5851523,-43.5609466
20725210,-22.9178509,-43.2863937
21511650,-22.8612159,-43.235947
20725220,-22.9089575,-43.286756
24919525,-22.9339527,-42.8245961
26099175,-22.5851523,-43.5609466
25050600,-22.7566702,-43.2971436
24919530,-22.9339527,-42.8245961
20725231,-22.9128703,-43.2845545
20725232,-22.9021344,-43.2803832
20725233,-22.9128703,-43.2845545
25050610,-22.7586007,-43.2960957
26099190,-22.5851523,-43.5609466
20725240,-22.9021344,-43.2803832
20725250,-22.9120634,-43.2875094
27541000,-22.4639128,-44.4437674
20725260,-22.9121569,-43.2867876
25050640,-22.7523096,-43.2739077
26230290,-22.7741425,-43.4177169
20725270,-22.9124639,-43.287243
27541020,-22.4656662,-44.4432672
24919580,-22.9339527,-42.8245961
24919585,-22.9339527,-42.8245961
25050660,-22.7484817,-43.3036914
27541030,-22.4682226,-44.4426032
25050665,-22.7597379,-43.2965489
24919595,-22.9339527,-42.8245961
25050670,-22.7862985,-43.3053106
24919600,-22.9339527,-42.8245961
26230320,-22.7638345,-43.4271468
25050675,-22.7586259,-43.3048161
24919605,-22.9339527,-42.8245961
25050680,-22.761545,-43.2974543
24919610,-22.9339527,-42.8245961
26230330,ERRO,ERRO
24919615,-22.9339527,-42.8245961
24919620,-22.9339527,-42.8245961
27541070,-22.46613,-44.4412059
24919630,-22.9339527,-42.8245961
27410000,-22.4088039,-44.2617567
24919635,-22.9339527,-42.8245961
25575000,-22.772296,-43.3632538
25575001,-22.7907664,-43.3699364
25575002,-22.7907664,-43.3699364
24919640,-22.9339527,-42.8245961
25575004,-22.7626479,-43.3362101
24919645,-22.9339527,-42.8245961
26230365,-22.7674966,-43.41426
25575003,-22.8004721,-43.3676686
27541080,-22.4659847,-44.4404801
20766280,-22.8639579,-43.2870762
25575010,-22.7907664,-43.3699364
25575011,-22.7649444,-43.335077
27410020,-22.4080651,-44.2606115
26230375,-22.767404,-43.415532
24919655,-22.9339527,-42.8245961
27541100,-22.4658328,-44.4390327
24919660,-22.9339527,-42.8245961
27410030,-22.4090554,-44.2607765
25575020,-22.7685505,-43.3564005
20070000,-22.9070828,-43.1819148
25575021,-22.7620122,-43.3349723
25575030,-22.7619884,-43.3339289
26230390,ERRO,ERRO
27541110,-22.481875,-44.4475602
20070006,-22.9025938,-43.1805498
20070010,-22.9028982,-43.1824145
24919670,-22.9339527,-42.8245961
24919675,-22.9339527,-42.8245961
25575040,-22.7608586,-43.3330715
27410050,-22.4105585,-44.260196
28060730,-21.7210448,-41.3217926
24919685,-22.9339527,-42.8245961
20070022,-22.9070828,-43.1819148
20070021,-22.9070828,-43.1819148
24919690,-22.9339527,-42.8245961
25575050,-22.7607561,-43.3324032
26230410,-22.7643379,-43.4219302
27541130,-22.4639059,-44.441522
20070030,-22.9014682,-43.1801268
24919695,-22.9339527,-42.8245961
27541140,-22.4653901,-44.4447004
24919701,-22.9160994,-42.819192
24919700,-22.9160994,-42.819192
24919703,-22.9160994,-42.819192
25575060,-22.7597144,-43.3319109
27279000,-22.4916926,-44.1133725
24919702,-22.9160994,-42.819192
27410070,-22.4105233,-44.2596039
27541141,-22.4684715,-44.4639402
24919709,-22.9536515,-42.7004647
25575070,-22.7753898,-43.339445
27279007,-22.5120345,-44.1392517
27410080,-22.3027294,-44.1868554
27541150,-22.4619612,-44.3902845
27279010,-22.4936362,-44.1341064
24726135,-22.7822424,-42.9624218
26230440,-22.7643379,-43.4219302
27541160,-22.4660386,-44.4437161
25575080,-22.761191,-43.3307283
27410090,-22.3027294,-44.1868554
27279020,-22.4936362,-44.1341064
27279025,-22.4958119,-44.0835079
25575100,-22.7753898,-43.339445
25575101,-22.7632188,-43.3336889
27541180,-22.4664772,-44.4443454
27410110,-22.4090106,-44.2594528
27279040,-22.4906866,-44.1127948
24919745,-22.9339527,-42.8245961
25575110,-22.7646361,-43.333396
26230471,-22.7659183,-43.4191258
26230472,-22.7638345,-43.4271468
24919750,-22.9339527,-42.8245961
27279050,-22.4950947,-44.1353094
24919755,-22.9339527,-42.8245961
26230480,-22.7628575,-43.4220516
24919760,-22.9339527,-42.8245961
27410130,-22.4090554,-44.2607765
25575120,-22.7645273,-43.3326828
27279060,-22.495607,-44.1366472
27541200,-22.4658093,-44.4442515
21860470,-22.8610094,-43.4612821
25575130,-22.7679984,-43.3351011
27541210,-22.465269,-44.445319
27279071,-22.4906427,-44.1214636
25575140,-22.7672916,-43.3344856
24919780,-22.9339527,-42.8245961
26230500,-22.7578194,-43.411657
27410150,-22.3027294,-44.1868554
27279080,-22.4925355,-44.1082192
24919785,-22.9339527,-42.8245961
26230510,ERRO,ERRO
27541230,-22.463035,-44.4436286
27410160,-22.412375,-44.2608812
27279090,-22.4937307,-44.107535
27279093,-22.4882913,-44.1186049
27279095,-22.4861018,-44.1154628
24919800,-22.9339527,-42.8245961
27279097,-22.4882913,-44.1186049
25575160,-22.7645548,-43.3360121
27279100,-22.4897156,-44.1071108
24919805,-22.9339527,-42.8245961
25575170,-22.7907664,-43.3699364
26230530,-22.7658173,-43.4212365
27541250,-22.4624194,-44.4446472
24919815,-22.9339527,-42.8245961
26230540,-22.7661213,-43.4208455
25575180,-22.7669224,-43.3317373
27410190,-22.3027294,-44.1868554
27541260,-22.462928,-44.4441823
27279120,-22.490788,-44.1146464
25575190,-22.768881,-43.331942
27410200,-22.3027294,-44.1868554
27279130,-22.4955443,-44.0830604
22772290,-22.9478603,-43.3623412
27541280,-22.462699,-44.4453004
25575201,-22.792469,-43.3550436
27410210,-22.4132747,-44.260613
27279140,-22.4951613,-44.0828676
21380900,-22.884487,-43.3153448
27410220,-22.4178916,-44.2612086
25575220,-22.7723029,-43.3327652
26230580,-22.7638345,-43.4271468
27541300,-22.4623064,-44.4452081
27279160,-22.4920894,-44.1371335
26230590,-22.7681307,-43.4171294
27541310,-22.458297,-44.4407377
27410240,-22.4138935,-44.2604296
25575230,-22.772023,-43.3313592
27541320,-22.4676463,-44.441942
25575241,-22.7724359,-43.3340382
21512010,-22.8383192,-43.3600106
27541325,-22.4662222,-44.440463
25575250,-22.7748489,-43.3337764
26230610,ERRO,ERRO
27541330,-22.464444,-44.4456864
27410260,-22.4086362,-44.2709361
21512020,-22.8102613,-43.3182289
27541335,-22.4662222,-44.440463
27279190,-22.4953467,-44.0829876
27410266,-22.4155441,-44.274231
27410267,-20.1753092,-40.2056759
27541340,-22.4673126,-44.440859
25575260,-22.7754533,-43.3333653
27410270,-22.3027294,-44.1868554
27279200,-22.4960097,-44.136492
27541345,-22.4659096,-44.4376131
27541350,-22.4662222,-44.440463
25575271,-22.7907664,-43.3699364
27410280,-22.4154309,-44.26292
25575270,-22.7674566,-43.32984
27279210,-22.4915978,-44.1089594
25575275,-22.7907664,-43.3699364
21512040,-22.8356214,-43.3639961
25575280,-22.7737263,-43.3309429
21512050,-22.8410187,-43.3626388
27279220,-22.4946265,-44.0816919
25575290,-22.768918,-43.3317262
27410300,-22.4163827,-44.2595277
21512060,-22.8396015,-43.3609009
27279230,-22.4894048,-44.1127843
25051010,-22.7630284,-43.2959472
25575300,-22.7702193,-43.3327139
27279240,-22.5462228,-44.0708475
25051020,-22.7600138,-43.3077331
21381005,-22.8726122,-43.3069995
26230670,-22.7641891,-43.4204103
21381006,-22.878876,-43.3105891
25575310,-22.7660806,-43.3328216
27410320,-22.4151305,-44.2583943
27279250,-22.4894048,-44.1127843
26230675,-22.7632842,-43.4212983
21381008,-22.8720385,-43.3068728
26230673,-22.7647036,-43.4205181
25051030,-22.7620312,-43.2961783
21381009,-22.8801603,-43.3135934
27541400,-22.4621787,-44.4278024
21381020,-22.883842,-43.3121416
27279262,-22.4901061,-44.1071143
27279263,-22.5197565,-44.0845227
25051040,-22.7613834,-43.2961346
27279264,-22.4901061,-44.1071143
27279266,-22.4901061,-44.1071143
27279267,-22.4901061,-44.1071143
21512100,-22.8399986,-43.3628485
27279268,-22.4901061,-44.1071143
27279270,-22.4897105,-44.1213407
21381030,-22.8801327,-43.3107829
27541420,-22.4621787,-44.4278024
21512110,-22.8396167,-43.3635345
27410350,-22.4157183,-44.2579479
27279283,-22.5462558,-44.0708387
25575350,-22.7708598,-43.3350829
27541430,-22.4621787,-44.4278024
27410360,-22.4171134,-44.2609065
21512120,-22.838985,-43.3629926
21381050,-22.8795362,-43.3157129
25051070,-22.7635096,-43.2936723
27541440,-22.4621787,-44.4278024
24920000,ERRO,ERRO
21512130,-22.8384957,-43.3629976
27410370,-22.4178916,-44.2612086
21381060,-22.8798749,-43.3123699
24920005,-22.9339527,-42.8245961
27279303,-22.4899984,-44.1151831
23085000,-22.8883791,-43.5329006
25051080,-22.7612844,-43.294921
27541450,-22.4621787,-44.4278024
25575371,-22.7731326,-43.3352572
21512140,-22.835929,-43.3608476
21381070,-22.8795567,-43.3114424
27279310,-22.5048008,-44.1378582
25575375,-22.7666355,-43.3432096
25575377,-22.7907664,-43.3699364
23085010,-22.8883791,-43.5329006
25575379,-22.7842756,-43.3571452
25051090,-22.7651093,-43.2935549
25575381,-22.7907664,-43.3699364
25575382,-22.7724419,-43.3353202
21512150,-22.8356214,-43.3639961
21381080,-22.8788635,-43.3119653
25575385,-22.772146,-43.3363309
21250002,-22.8329903,-43.30924
25575390,-22.7717733,-43.3356313
27541470,-22.4621787,-44.4278024
27410400,-22.4120605,-44.2615277
25575391,-22.8134169,-43.4101031
21381090,-22.877243,-43.3117315
25575400,-22.7934428,-43.3631681
27541480,-22.4621787,-44.4278024
25575402,-22.7707443,-43.3361946
27410410,-22.3027294,-44.1868554
27279340,-22.5462228,-44.0708475
25051120,-22.7657719,-43.290464
25575411,-22.7731369,-43.3369935
21512180,-22.8248684,-43.3424023
25575413,-22.7907664,-43.3699364
25575414,-22.7712077,-43.3367268
21381110,-22.8763697,-43.3103778
27279350,-22.4884752,-44.1137233
25051130,-22.7639523,-43.2896045
21381120,-22.8814204,-43.3212544
27279360,-22.4861018,-44.1154628
23085060,-22.8953894,-43.5417817
27541510,-22.4645159,-44.4369539
21512200,-22.8383486,-43.3646795
27279370,-22.4883327,-44.113905
21381130,-22.8754413,-43.3062247
25051150,-22.7632634,-43.2878456
27541520,-22.4645159,-44.4369539
25575440,-22.7701617,-43.3372564
21512210,-22.8384815,-43.3604179
23085075,-22.8941969,-43.536044
21381140,-22.8773936,-43.3072705
27279380,-22.4885487,-44.1130845
23085080,-22.8941969,-43.536044
25051160,-22.7611755,-43.2882726
25575450,-22.7706277,-43.3377525
25575451,-22.7698075,-43.3376914
27541530,-22.4646023,-44.4367754
21381150,-22.8764466,-43.3077452
27279390,-22.487437,-44.1136338
27279395,-22.4901061,-44.1071143
24920100,-22.9339527,-42.8245961
27541540,-22.4637572,-44.4367078
27279400,-22.5462228,-44.0708475
21381160,-22.8732173,-43.306525
25051180,-22.7623675,-43.2918625
25575470,-22.7734598,-43.3374991
24920110,-22.9339527,-42.8245961
21512240,-22.8384814,-43.3608567
23085105,-22.8915892,-43.5391747
27279410,-22.4885622,-44.1130489
23085107,-22.8941969,-43.536044
24920115,-22.9339527,-42.8245961
23085103,-22.8916902,-43.5399882
23085110,-22.8941969,-43.536044
25051190,-22.7625124,-43.2907554
24920120,-22.9339527,-42.8245961
25575481,-22.7713195,-43.3407567
23085113,-22.8941969,-43.536044
21512250,-22.8356214,-43.3639961
27279420,-22.4878864,-44.1132036
23085109,-22.8941969,-43.536044
25051200,-22.760309,-43.2892652
24920130,-22.9339527,-42.8245961
21512260,-22.8453344,-43.3558285
27279430,-22.5120627,-44.139228
24920135,-22.9339527,-42.8245961
24920140,-22.9339527,-42.8245961
21512270,-22.8383168,-43.3641345
21250130,-22.833853,-43.3094413
25051220,-22.7547448,-43.2901561
21512280,-22.8374193,-43.362215
21250140,-22.8308079,-43.3099466
21250141,-22.83243,-43.3091807
25051230,-22.7523096,-43.2739077
21250142,-22.8344537,-43.3088739
25575520,-22.7746879,-43.3390006
27279460,-22.4901973,-44.1138084
25051240,-22.7604472,-43.2916374
25575530,-22.7907664,-43.3699364
25575531,-22.7907664,-43.3699364
21381230,-22.8728036,-43.3077738
27279470,-22.5120767,-44.1392161
26493040,-22.6875415,-43.5926197
25051250,-22.7567605,-43.2891403
23085170,-22.8941969,-43.536044
25575540,-22.763345,-43.3007832
21512310,-22.8378582,-43.3634204
21381240,-22.8690257,-43.3040224
23085180,-22.8958279,-43.5433278
25575550,-22.7753757,-43.3360536
27279490,-22.5120695,-44.1392689
21250180,-22.8297943,-43.3042658
25051270,-22.7523096,-43.2739077
23085190,-22.8961154,-43.542742
25575561,-22.7737994,-43.3396628
21512330,-22.8350441,-43.3637517
21381260,-22.8725957,-43.3136
21250190,-22.8296686,-43.3036408
25575567,-22.7746605,-43.3382208
25051281,-22.7523096,-43.2739077
25575570,-22.7907664,-43.3699364
21512340,-22.8204246,-43.3695696
27279510,-22.5220222,-44.1352112
21381270,-22.8748431,-43.3116809
21250200,-22.8290557,-43.3032141
25051290,-22.7525622,-43.2911966
23085210,-22.895517,-43.5425984
25575580,-22.7907664,-43.3699364
25051292,-22.7209498,-43.3147823
21512350,-22.8538341,-43.3518419
25051295,-22.7505939,-43.2902519
27279520,-22.4678927,-44.0764366
25051294,-22.7302355,-43.3096273
21250210,-22.8290557,-43.3032141
23085220,-22.8929871,-43.5425843
25575590,-22.7768041,-43.3411509
21512360,-22.8389771,-43.361185
21381290,-22.8744656,-43.3120286
27279530,-22.4884915,-44.1209539
21250220,-22.8287801,-43.3019374
25575600,-22.7773042,-43.3429524
25575601,-22.7816149,-43.3648589
21381300,-22.8753406,-43.3141274
24920245,-22.9339527,-42.8245961
26493110,-22.6439978,-43.6606463
21250230,-22.8278841,-43.3053626
23085240,-22.893058,-43.5440454
24920250,-22.9339527,-42.8245961
25575611,-22.7679525,-43.3412385
26099899,-22.7561319,-43.4607419
25575613,-22.77165,-43.3413825
21381310,-22.8769611,-43.3146219
24920255,-22.9339527,-42.8245961
25575616,-22.7761769,-43.3433454
21250240,-22.8273532,-43.3063409
23085250,-22.8931169,-43.5433925
27279555,-22.4953243,-44.0810471
24920260,-22.9339527,-42.8245961
25051330,-22.7523096,-43.2739077
21381320,-22.877044,-43.3137479
21250250,-22.8243567,-43.298595
23085260,-22.8933706,-43.5445876
25051340,-22.7568608,-43.2897436
27279570,-22.4885735,-44.1131163
21381330,-22.8756912,-43.3138702
21250260,-22.8234782,-43.2989888
23085270,-22.8930208,-43.5456204
26231000,-22.7689179,-43.413805
25575640,-22.7740182,-43.3434316
21250270,-22.8236448,-43.2992027
26493150,-22.6439978,-43.6606463
23085280,-22.8950942,-43.5451858
25575650,-22.7753418,-43.342216
21381350,-22.8785265345,-43.3175518321
27279590,-22.5462417,-44.0706684
26493160,-22.6439978,-43.6606463
21250280,-22.8228105,-43.2996185
23085290,-22.8965675,-43.5445872
25575660,-22.7752866,-43.3425065
27279600,-22.489343,-44.1128032
24920305,-22.9339527,-42.8245961
21250290,-22.8267912,-43.3072755
26493170,-22.6439978,-43.6606463
23085300,-22.8967257,-43.5452101
24920310,-22.9339527,-42.8245961
25575670,-22.7765855,-43.3447136
21381370,-22.8792965,-43.3214113
24920315,-22.9339527,-42.8245961
23085310,-22.8974062,-43.5451829
21381375,-22.8804199,-43.3184441
21381376,-22.8830624,-43.3208374
21381380,-22.8777657,-43.3214439
21250310,-22.8264814,-43.3065784
26493190,-22.6439978,-43.6606463
23085320,-22.89742,-43.5447567
25575690,-22.7755901,-43.3463348
27279630,-22.4898786,-44.1091335
21250320,-22.8260075,-43.3077007
27279633,-22.50522,-44.1367285
25575699,-22.7749279,-43.34502
25575700,-22.7760326,-43.3452658
25575701,-22.7757035,-43.3454111
27279640,-22.5187149,-44.1114468
24920345,-22.9339527,-42.8245961
21250330,-22.822549,-43.3013972
23085340,-22.8983206,-43.5472222
24920350,-22.9339527,-42.8245961
27279650,-22.5437271,-44.1583178
24920355,-22.9339527,-42.8245961
21250340,-22.8226592,-43.2994211
26493220,-22.6439978,-43.6606463
27279660,-22.4926184,-44.0746327
24920365,-22.9339527,-42.8245961
21250350,-22.8205778,-43.2998263
26493230,-22.6439978,-43.6606463
23085360,-22.9035842,-43.5662438
24920370,-22.9339527,-42.8245961
25575730,-22.7782512,-43.3474353
27935030,-22.3865749,-41.795421
21250360,-22.8208083,-43.3004058
26493240,-22.6439978,-43.6606463
22430010,-22.9847551,-43.215283
23085370,-22.8997945,-43.55147
25575740,-22.7907664,-43.3699364
24920380,-22.9339527,-42.8245961
25575741,-22.7787213,-43.3483377
27935040,-22.3821318,-41.7877609
24920385,-22.9339527,-42.8245961
21250372,-22.8234412,-43.2959357
27935045,-22.3954994,-41.7957328
25575750,-22.7791751,-43.3478409
24920390,-22.9339527,-42.8245961
22430020,-22.9813532,-43.2134845
21381450,-22.8805951,-43.3160374
27935050,-22.3944774,-41.800482
21250380,-22.8211125,-43.3018954
21250381,-22.8199223,-43.2991981
23085390,-22.8986097,-43.5513957
25575760,-22.7797466,-43.3482446
27279700,-22.5120977,-44.1392452
21381460,-22.8737511,-43.3084399
21250391,-22.8257706,-43.3119295
24920410,-22.9339527,-42.8245961
22430042,-22.9843373,-43.2231424
27279710,-22.5038902,-44.1395176
24920415,-22.9339527,-42.8245961
21250400,-22.8181471,-43.3016259
27935070,-22.3901816,-41.7983175
23085410,-22.8999004,-43.5519892
21381470,-22.8916397,-43.3107394
25575780,-22.7773895,-43.3485925
24920420,-22.9339527,-42.8245961
27935075,-22.3925418,-41.797479
21381480,-22.8936588,-43.3217453
27935080,-22.3883913,-41.7975248
24920425,-22.9339527,-42.8245961
21250410,-22.8180138,-43.3014758
23085420,-22.8991315,-43.547429
27279720,-22.4916635,-44.1129601
24920430,-22.9339527,-42.8245961
